mountain,site,spp,point,avg_light,soil_pH,som,soil_P,soil_K,soil_Ca,soil_Mg,soil_Zn,soil_B,soil_Mn,soil_Cu,soil_Fe,soil_Al,soil_Na,soil_S,Ex_acid,CEC,PRISM_vpdmin,PRISM_vpdmax,PRISM_tmin,PRISM_tmax,PRISM_tmean,PRISM_ppt,amf_col,emf_col
JAY,M,FAGR,10,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,11,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,38.16
JAY,M,FAGR,12,6,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,35.63
JAY,M,FAGR,13,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,43.64
JAY,M,FAGR,14,6,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,43.27
JAY,M,FAGR,15,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,1,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,2,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,52.86
JAY,M,FAGR,3,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,4,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,50
JAY,M,FAGR,5,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,59.3
JAY,M,FAGR,6,3.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,7,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,8,6,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,9,3.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,33.33
JAY,M,FAGR,10,3.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,36.08
JAY,M,FAGR,11,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,63.81
JAY,M,FAGR,12,3.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,13,4,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,14,3.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,15,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,48.25
JAY,M,FAGR,1,3.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,2,4.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,62.5
JAY,M,FAGR,3,3.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
JAY,M,FAGR,4,NA,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,43.58
JAY,M,FAGR,5,NA,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,44.25
JAY,M,FAGR,6,NA,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,44.17
JAY,M,FAGR,7,NA,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,66.04
JAY,M,FAGR,8,NA,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,53.44
JAY,M,FAGR,9,3.5,4.106666667,17.76666667,4.333333333,77,147.6666667,43,5.15,0.466666667,202.4,0.416666667,78.8,172,9,32,11.43666667,1.293333333,0.644480143,5.870009967,-1.42074573,8.180842808,3.384419986,1704.924299,NA,NA
KIL,H,ACSA,1,12.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,ACSA,2,22,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.1811,NA
KIL,H,ACSA,3,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,ACSA,4,12.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.1929,NA
KIL,H,ACSA,5,22,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,ACSA,6,6.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.2136,NA
KIL,H,ACSA,7,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,ACSA,8,12.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.1237,NA
KIL,H,ACSA,9,22,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.1212,NA
KIL,H,ACSA,10,6.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,ACSA,11,22,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.0406,NA
KIL,H,ACSA,12,6.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.2594,NA
KIL,H,ACSA,13,22,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.3258,NA
KIL,H,ACSA,14,6.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.3667,NA
KIL,H,ACSA,15,12.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.2527,NA
KIL,H,ACSA,1,22,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.466,NA
KIL,H,ACSA,2,6.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.2851,NA
KIL,H,ACSA,3,12.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.261,NA
KIL,H,ACSA,4,22,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.1029,NA
KIL,H,ACSA,5,6.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.1351,NA
KIL,H,ACSA,6,12.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.2034,NA
KIL,H,ACSA,7,6.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.1711,NA
KIL,H,ACSA,8,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.2689,NA
KIL,H,ACSA,9,12.5,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,0.4037,NA
KIL,H,FAGR,10,9,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,57.49
KIL,H,FAGR,11,9,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,41.57
KIL,H,FAGR,12,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,43.01
KIL,H,FAGR,13,14,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,48.97
KIL,H,FAGR,14,9,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,15,9,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,1,6,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,2,9,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,53.2
KIL,H,FAGR,3,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,37.38
KIL,H,FAGR,4,6,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,47.92
KIL,H,FAGR,5,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,44.81
KIL,H,FAGR,6,14,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,35.39
KIL,H,FAGR,7,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,8,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,54.34
KIL,H,FAGR,9,NA,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,42.18
KIL,H,FAGR,10,NA,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,47.84
KIL,H,FAGR,11,NA,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,45.08
KIL,H,FAGR,12,NA,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,40.21
KIL,H,FAGR,13,9,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,14,NA,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,47.22
KIL,H,FAGR,15,NA,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,48.59
KIL,H,FAGR,1,6,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,2,14,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,52.7
KIL,H,FAGR,3,6,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,4,9,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,5,6,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,56.95
KIL,H,FAGR,6,6,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,7,6,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,NA
KIL,H,FAGR,8,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,51.89
KIL,H,FAGR,9,8,3.78,43.30733333,4.6,71,160.3333333,41.66666667,3.75,0.1,12.9,0.216666667,13.7,191,7.666666667,33.66666667,17.89666667,1.333333333,0.67644671,6.308041573,-1.830345699,9.385054043,3.77798714,1806.325719,NA,45.99
KIL,L,ACSA,1,4,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.3351,NA
KIL,L,ACSA,2,4,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,NA,NA
KIL,L,ACSA,3,3.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.1862,NA
KIL,L,ACSA,4,4,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.3631,NA
KIL,L,ACSA,5,3.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.3598,NA
KIL,L,ACSA,6,3.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.3843,NA
KIL,L,ACSA,7,5.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.4132,NA
KIL,L,ACSA,8,3.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.5435,NA
KIL,L,ACSA,9,4.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.4862,NA
KIL,L,ACSA,10,3.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.5188,NA
KIL,L,ACSA,11,4,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.3016,NA
KIL,L,ACSA,12,3.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.4459,NA
KIL,L,ACSA,13,4.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.5779,NA
KIL,L,ACSA,14,4,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.5222,NA
KIL,L,ACSA,15,3.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.6167,NA
KIL,L,ACSA,1,4.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,NA,NA
KIL,L,ACSA,2,4.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.5391,NA
KIL,L,ACSA,3,4.5,4.406666667,12.064,1.666666667,77.66666667,203.3333333,40.66666667,2.8,0.383333333,35.86666667,0.35,71,275.6666667,8,23.33333333,9.72,1.553333333,0.594595,7.278796315,0.063989788,11.59262514,5.829242587,1535.531235,0.454,NA
